id_cliente,nombre_completo,edad,género,departamento,tipo_cuenta,saldo_actual,ingresos_mensuales,monto_transacción,tipo_transacción,fecha_transacción,estado_transacción
4342,Valeria Fernández,36,F,Puno,Ahorros,39737.0,4692,-1073,Depósito,2024-08-28 10:40:50.039184437,Pendiente
3955,Carlos Rodríguez,63,M,Arequipa,Ahorros,23173.0,8923,-3169,Retiro,2022-02-06 15:31:25.439732429,Pendiente
3766,Valeria García,61,F,Puno,Ahorros,41468.0,11732,-1782,Retiro,2024-03-25 10:08:54.825147236,Pendiente
2769,María Gómez,47,F,Puno,Tarjeta de Crédito,11547.0,8906,2952,Depósito,2023-03-16 00:40:27.528295238,Fallida
4231,Pedro Gómez,19,F,Puno,Corriente,32282.0,3933,6484,Depósito,2022-02-04 21:16:20.850420538,Exitosa
484,Sofía Rodríguez,30,F,Loreto,Ahorros,37707.0,7068,12553,Pago,2024-01-26 08:34:49.841347018,Exitosa
30,Luis Castillo,40,F,Puno,Corriente,32053.0,2265,-2469,Pago,2025-07-18 13:44:16.233604748,Exitosa
4385,Jorge Torres,47,F,Ica,Ahorros,40040.0,3027,5512,Pago,2021-09-12 18:56:59.977917913,Fallida
1432,Pedro Martínez,45,F,Lima,Ahorros,33717.0,2383,-1438,Retiro,2021-11-09 21:36:22.091742635,Pendiente
4087,Valeria Martínez,19,F,Loreto,Ahorros,46274.0,4316,14842,Pago,2023-01-12 06:47:50.411529984,Pendiente
1012,Jorge Fernández,23,F,La Libertad,Ahorros,18812.0,2548,15514,Transferencia,2020-11-12 23:26:27.257605848,Exitosa
108,Sofía García,41,M,Cusco,Ahorros,36575.0,5734,5873,Pago,2025-12-04 09:26:20.192307568,Exitosa
3147,Valeria Gómez,67,M,Puno,Tarjeta de Crédito,12464.0,4548,6075,Transferencia,2021-06-06 07:34:31.322299943,Pendiente
3233,Luis Gómez,35,M,Junín,Corriente,30858.0,14656,13555,Depósito,2023-02-22 08:53:36.157922621,Fallida
2791,Carlos Rodríguez,22,M,Piura,Ahorros,606.0,12361,18041,Pago,2025-09-03 02:11:28.733117253,Fallida
26,Pedro Pérez,33,M,Piura,Ahorros,17190.0,7382,-4452,Depósito,2025-07-18 16:45:22.769500556,Pendiente
2383,Ana García,57,F,Puno,Plazo Fijo,40322.0,14194,475,Transferencia,2023-12-29 05:55:17.415471042,Pendiente
706,Carlos Ramírez,39,M,Lambayeque,Plazo Fijo,28381.0,9968,8072,Depósito,2021-03-15 13:21:40.685067578,Pendiente
1642,Valeria Fernández,18,M,Puno,Tarjeta de Crédito,24371.0,11688,12525,Retiro,2025-01-17 12:15:43.728379718,Exitosa
3507,Pedro Castillo,45,F,Piura,Tarjeta de Crédito,40603.0,14839,10339,Pago,2024-08-30 13:56:10.618356918,Pendiente
4905,Lucía Rodríguez,48,F,Puno,Plazo Fijo,42873.0,8091,18236,Transferencia,2025-10-04 09:31:29.352152189,Fallida
2260,Pedro López,30,F,Junín,Corriente,28080.0,6186,19979,Retiro,2024-08-25 11:15:42.726990802,Fallida
3568,Ana Fernández,55,M,Piura,Tarjeta de Crédito,28072.0,2085,-1958,Retiro,2022-04-08 12:13:14.243894981,Pendiente
4810,Luis Martínez,25,M,La Libertad,Corriente,16547.0,2229,1674,Retiro,2020-01-22 13:44:50.594857401,Fallida
4382,Sofía Torres,68,F,Loreto,Tarjeta de Crédito,9166.0,2475,-1328,Retiro,2024-03-11 10:55:39.316943067,Fallida
2069,Valeria Martínez,37,F,Piura,Plazo Fijo,1782.0,12044,-1375,Retiro,2022-09-10 08:23:35.872493188,Exitosa
1324,Andrés Torres,62,F,Cusco,Ahorros,15379.0,1768,-2514,Transferencia,2020-05-15 23:09:05.661430905,Exitosa
856,Ana García,69,F,Piura,Plazo Fijo,12591.0,10875,-3371,Transferencia,2020-11-28 02:42:11.415934802,Pendiente
3877,Pedro Pérez,55,F,Piura,Ahorros,4839.0,5308,15464,Depósito,2022-08-24 01:12:53.365143502,Exitosa
965,Valeria Torres,67,F,Lambayeque,Plazo Fijo,15812.0,10999,-2025,Transferencia,2020-10-21 15:20:12.018024058,Pendiente
4360,Lucía Rodríguez,64,F,Lima,Tarjeta de Crédito,2688.0,1017,9738,Depósito,2021-10-12 15:53:27.371597080,Exitosa
1624,Jorge Rodríguez,37,F,Ica,Corriente,49397.0,5364,-1963,Depósito,2021-01-08 04:31:12.060148737,Exitosa
2038,Luis Torres,43,F,Puno,Plazo Fijo,34580.0,5305,80,Transferencia,2022-08-25 10:47:53.871314269,Exitosa
1297,María Martínez,42,F,Piura,Tarjeta de Crédito,21605.0,5188,11439,Transferencia,2023-01-01 13:08:13.309140768,Fallida
2898,Pedro Pérez,38,M,Lambayeque,Corriente,26611.0,10895,588,Pago,2024-03-13 18:12:54.263397094,Pendiente
2809,Sofía Gómez,36,F,Lima,Plazo Fijo,16329.0,7066,4454,Depósito,2023-05-06 05:19:36.073763986,Exitosa
4315,Pedro Pérez,54,F,Junín,Corriente,29461.0,10342,4660,Depósito,2023-06-25 04:37:43.707905269,Pendiente
3089,Pedro Pérez,35,F,Puno,Corriente,43481.0,13634,2014,Transferencia,2021-11-01 08:44:39.388361179,Fallida
2407,Sofía Castillo,32,M,La Libertad,Tarjeta de Crédito,46993.0,5524,18812,Pago,2020-10-31 14:42:08.979092796,Pendiente
4133,Sofía Martínez,69,M,Cusco,Plazo Fijo,32973.0,2940,-649,Depósito,2025-12-11 16:34:54.458056783,Exitosa
3842,Andrés Torres,50,F,Puno,Plazo Fijo,33780.0,11396,7371,Retiro,2021-10-26 23:40:55.434801276,Exitosa
389,Pedro Torres,18,F,Lambayeque,Tarjeta de Crédito,12978.0,5276,16184,Retiro,2020-05-29 23:04:04.152361269,Fallida
2682,Valeria Gómez,45,F,Arequipa,Ahorros,10872.0,11074,-4966,Transferencia,2020-02-23 03:56:55.564464119,Exitosa
4429,María Rodríguez,20,M,Lima,Corriente,39729.0,8866,2445,Pago,2023-04-20 01:30:06.130276943,Exitosa
2806,María Gómez,36,F,Piura,Ahorros,46187.0,8645,-1461,Depósito,2024-11-03 02:51:24.265939562,Pendiente
2457,Sofía Fernández,69,F,Arequipa,Plazo Fijo,34792.0,3508,10619,Pago,2023-12-27 05:49:59.895177871,Pendiente
1815,Pedro Martínez,58,M,Lambayeque,Corriente,3824.0,5179,8810,Depósito,2024-08-07 18:30:14.475459831,Pendiente
413,Sofía Castillo,39,M,Lambayeque,Ahorros,46778.0,813,3949,Depósito,2020-04-14 02:41:54.844529504,Exitosa
2180,Pedro Gómez,53,M,Cusco,Corriente,31560.0,5322,-1545,Pago,2023-02-26 20:52:58.724261556,Exitosa
1746,Sofía Gómez,25,M,Puno,Tarjeta de Crédito,10474.0,3402,6216,Pago,2020-04-02 04:52:12.919688414,Pendiente
2430,Andrés Ramírez,41,M,Ica,Plazo Fijo,17969.0,2407,4469,Pago,2024-08-31 18:02:24.101935120,Fallida
2020,Sofía López,43,M,Piura,Corriente,42842.0,10013,19939,Retiro,2025-03-15 08:03:45.600505038,Pendiente
3791,Andrés Castillo,58,M,Loreto,Tarjeta de Crédito,16355.0,10816,3288,Transferencia,2021-10-26 09:48:36.816959474,Pendiente
1993,Ana Martínez,27,F,Piura,Tarjeta de Crédito,7261.0,13095,-313,Retiro,2023-05-03 10:07:06.211896682,Fallida
3539,Andrés Martínez,68,F,Puno,Plazo Fijo,1366.0,13174,8253,Transferencia,2024-04-07 02:21:30.213361792,Pendiente
1757,Pedro Ramírez,43,M,Arequipa,Plazo Fijo,6382.0,10563,4617,Retiro,2022-07-03 11:05:06.802792045,Fallida
1341,Luis Pérez,30,M,Lima,Corriente,36170.0,10252,9602,Depósito,2023-08-06 13:37:37.085751429,Exitosa
4219,Carlos Gómez,44,F,Lima,Corriente,1977.0,2172,-4116,Depósito,2022-04-25 12:38:07.340164363,Exitosa
255,Jorge Pérez,36,M,La Libertad,Plazo Fijo,20726.0,8094,14383,Transferencia,2022-06-23 13:24:05.575163979,Pendiente
2288,Pedro Ramírez,61,F,Loreto,Corriente,35316.0,14932,4442,Depósito,2021-05-22 18:48:24.366442492,Pendiente
865,María Fernández,31,F,Piura,Corriente,40206.0,5351,-604,Transferencia,2022-01-13 02:19:32.739830794,Exitosa
4134,Sofía Fernández,24,F,Piura,Corriente,1152.0,9704,13771,Transferencia,2022-10-20 15:02:55.938227027,Exitosa
1652,Carlos Gómez,48,F,Ica,Tarjeta de Crédito,13707.0,8919,3904,Retiro,2024-11-04 12:37:45.605188341,Exitosa
2802,María López,57,M,Puno,Tarjeta de Crédito,501.0,7515,10593,Transferencia,2024-02-06 04:14:22.693835072,Fallida
3160,Andrés Torres,40,F,Puno,Plazo Fijo,1628.0,14914,9246,Transferencia,2022-09-15 22:56:23.653931270,Pendiente
1549,Lucía Rodríguez,36,F,Ica,Corriente,35441.0,3899,15716,Depósito,2020-04-04 12:33:30.105458767,Pendiente
232,Carlos Martínez,51,F,Piura,Plazo Fijo,5699.0,976,7878,Depósito,2022-04-07 05:10:30.268704333,Fallida
1931,Pedro Ramírez,39,M,Lima,Tarjeta de Crédito,9179.0,11870,12553,Pago,2022-07-01 01:43:59.429107269,Pendiente
1518,Valeria Pérez,49,F,Lambayeque,Corriente,29784.0,925,15202,Depósito,2025-11-15 20:13:45.770744025,Pendiente
201,Valeria Ramírez,40,M,Junín,Corriente,34338.0,13361,9600,Pago,2024-02-04 01:22:22.187517981,Exitosa
791,Luis Pérez,34,M,Junín,Tarjeta de Crédito,5753.0,6028,2656,Pago,2020-03-11 16:11:00.421743425,Fallida
4508,Carlos García,22,M,La Libertad,Ahorros,48546.0,10954,12711,Transferencia,2020-02-11 22:59:34.766462458,Exitosa
416,Valeria García,20,F,Loreto,Corriente,8227.0,12568,16724,Transferencia,2023-07-11 06:43:23.913531654,Fallida
3307,Pedro Rodríguez,41,F,Loreto,Ahorros,10145.0,5656,7673,Pago,2024-09-28 00:37:32.244285694,Fallida
2524,Andrés Pérez,39,M,Piura,Tarjeta de Crédito,23307.0,12378,16340,Transferencia,2024-12-17 17:53:16.774056929,Fallida
3381,Pedro Martínez,41,M,Lambayeque,Ahorros,40433.0,6908,14055,Transferencia,2024-11-05 14:28:44.030794164,Fallida
3163,Carlos Fernández,48,F,Junín,Plazo Fijo,38860.0,4638,8279,Depósito,2023-12-26 19:53:33.589794818,Exitosa
4325,Ana Torres,44,F,Lambayeque,Tarjeta de Crédito,23590.0,7666,-1815,Retiro,2023-06-17 15:21:07.579594441,Fallida
2418,Sofía Pérez,20,M,La Libertad,Tarjeta de Crédito,27294.0,10211,8005,Transferencia,2020-03-22 10:39:14.417890917,Fallida
3340,María Fernández,23,F,Loreto,Corriente,20461.0,12344,13919,Retiro,2023-07-16 23:40:27.323184464,Pendiente
4961,Sofía Gómez,27,M,Junín,Ahorros,3801.0,11993,-2866,Transferencia,2022-09-14 13:40:19.488405375,Exitosa
3188,Lucía Rodríguez,61,F,Lima,Ahorros,3242.0,7200,3276,Retiro,2021-01-24 06:15:05.898468115,Exitosa
3425,Andrés Rodríguez,53,M,Ica,Ahorros,28044.0,5368,-4799,Retiro,2024-01-06 19:01:23.878986186,Fallida
1129,Carlos Castillo,64,M,Arequipa,Tarjeta de Crédito,22937.0,3832,17601,Depósito,2025-01-11 06:34:35.298741884,Exitosa
194,Andrés García,18,F,Junín,Plazo Fijo,43130.0,3318,19923,Transferencia,2021-12-08 11:03:28.771642054,Pendiente
4707,Luis Martínez,50,M,Cusco,Corriente,22395.0,12855,-4718,Depósito,2024-04-16 20:49:20.911733109,Exitosa
2119,María Fernández,52,F,Loreto,Plazo Fijo,26696.0,4124,14968,Transferencia,2022-09-10 21:24:05.349977431,Exitosa
456,Lucía López,20,M,Puno,Ahorros,26755.0,2689,14700,Depósito,2022-01-06 22:42:31.318940460,Pendiente
205,Pedro Pérez,22,F,Lambayeque,Corriente,24205.0,10875,-3416,Depósito,2020-04-24 05:32:37.552111994,Pendiente
3356,Andrés Martínez,55,M,Junín,Corriente,21908.0,5110,9044,Pago,2021-09-16 20:42:46.334380611,Exitosa
229,Andrés Rodríguez,58,M,Puno,Corriente,32205.0,7931,5906,Retiro,2020-06-23 06:19:22.045434812,Pendiente
4697,Lucía Martínez,38,F,Cusco,Plazo Fijo,4738.0,10158,2683,Depósito,2021-11-12 09:47:46.665103980,Pendiente
1329,Carlos Martínez,53,M,La Libertad,Corriente,41357.0,9552,-2852,Pago,2020-05-08 17:18:08.015201949,Pendiente
2233,Jorge Castillo,31,F,Loreto,Ahorros,34919.0,1485,12759,Transferencia,2023-10-06 06:38:52.106823216,Exitosa
2293,Jorge Castillo,40,M,Junín,Tarjeta de Crédito,40444.0,14033,7203,Retiro,2025-09-12 07:52:37.586629653,Exitosa
2000,Jorge Rodríguez,18,M,Cusco,Ahorros,5627.0,3061,-2439,Pago,2021-07-03 23:01:40.925681373,Fallida
1101,Lucía López,46,M,Junín,Tarjeta de Crédito,48683.0,10424,11398,Transferencia,2025-11-01 14:21:09.014234312,Fallida
3363,Carlos Castillo,66,F,La Libertad,Tarjeta de Crédito,38708.0,6917,8212,Retiro,2021-03-31 08:27:16.756954021,Exitosa
1870,Ana Martínez,67,F,Ica,Tarjeta de Crédito,29959.0,8151,11470,Pago,2023-07-26 03:35:02.484812767,Exitosa
3676,Valeria Ramírez,54,M,Ica,Plazo Fijo,8626.0,7190,1403,Transferencia,2021-07-26 19:21:43.252319465,Fallida
1323,Carlos García,29,F,La Libertad,Corriente,46070.0,4920,7349,Retiro,2021-02-04 02:16:46.096610968,Fallida
3040,Valeria Fernández,43,M,La Libertad,Corriente,49196.0,11591,3085,Transferencia,2023-04-11 14:38:05.553678162,Pendiente
3283,Jorge López,27,F,Junín,Corriente,10857.0,9495,-4283,Retiro,2022-12-04 17:42:45.676629016,Fallida
529,Lucía Pérez,52,M,Piura,Tarjeta de Crédito,32971.0,8496,17591,Pago,2024-09-15 12:28:20.469079224,Fallida
4229,Lucía García,67,M,Ica,Ahorros,16428.0,8874,15472,Depósito,2022-10-26 15:23:41.206901452,Fallida
4413,Valeria García,20,F,Loreto,Tarjeta de Crédito,48051.0,7414,19237,Transferencia,2025-02-08 07:59:55.545798265,Pendiente
3014,Valeria Rodríguez,47,F,Piura,Plazo Fijo,39096.0,11165,-3013,Depósito,2023-08-24 06:38:31.793792591,Fallida
4931,Lucía Castillo,29,M,Lima,Plazo Fijo,7920.0,10939,-2793,Depósito,2025-07-15 22:59:07.468124516,Fallida
3875,Carlos Rodríguez,24,F,Piura,Plazo Fijo,42677.0,11706,19494,Transferencia,2024-12-14 12:49:50.312092017,Fallida
1034,Ana Gómez,34,F,Lambayeque,Plazo Fijo,15569.0,13866,3702,Retiro,2025-11-27 10:00:58.469273610,Fallida
543,Sofía Gómez,48,M,Piura,Corriente,48924.0,10455,1976,Pago,2021-11-07 14:01:09.666345056,Fallida
3734,Lucía Rodríguez,59,F,Puno,Corriente,35112.0,1767,1889,Transferencia,2021-03-24 02:15:14.734143449,Pendiente
2148,Ana Pérez,67,M,Loreto,Tarjeta de Crédito,47004.0,5395,9163,Transferencia,2022-07-19 21:18:43.673816715,Fallida
1011,Ana Pérez,18,F,Arequipa,Corriente,44232.0,3991,-2716,Retiro,2025-03-07 11:15:59.833580277,Exitosa
4685,Ana López,23,F,Ica,Tarjeta de Crédito,41133.0,7249,16203,Pago,2025-10-19 06:41:49.426393187,Pendiente
4259,Carlos Gómez,37,F,Ica,Ahorros,14309.0,12460,7460,Transferencia,2020-12-19 15:58:25.576870479,Exitosa
3839,Sofía Torres,26,M,La Libertad,Tarjeta de Crédito,24630.0,10548,-2077,Retiro,2024-11-16 13:24:10.789412929,Exitosa
2041,Ana Fernández,22,F,Lima,Corriente,15858.0,13243,8230,Pago,2021-10-16 02:39:00.637794612,Exitosa
3977,Ana García,69,F,Piura,Tarjeta de Crédito,5756.0,12684,10690,Pago,2025-06-12 00:48:27.283359903,Fallida
3390,Andrés Castillo,67,F,Ica,Tarjeta de Crédito,44596.0,11607,-343,Pago,2021-06-15 15:59:53.823887587,Pendiente
3958,Lucía López,65,F,Loreto,Plazo Fijo,5051.0,1669,7883,Retiro,2022-12-18 03:08:09.829416665,Fallida
3012,Lucía Gómez,40,F,Puno,Corriente,44662.0,854,18777,Retiro,2021-09-17 23:16:18.163759515,Fallida
4954,Andrés García,37,F,Puno,Corriente,41749.0,4127,5986,Pago,2024-08-01 18:10:09.267361809,Pendiente
3256,Valeria Martínez,63,M,La Libertad,Ahorros,38606.0,11648,14193,Depósito,2025-11-17 15:50:39.792113654,Exitosa
2830,Pedro Castillo,25,F,Lima,Plazo Fijo,46249.0,13387,11067,Depósito,2022-02-07 14:46:39.694473017,Exitosa
3,Pedro Ramírez,32,M,Junín,Plazo Fijo,46708.0,14373,14744,Pago,2020-02-17 12:12:39.237264628,Exitosa
1128,Lucía López,64,M,Arequipa,Corriente,20239.0,12100,15646,Pago,2025-05-20 21:13:45.028615990,Fallida
1463,Jorge Gómez,40,M,Arequipa,Corriente,7436.0,9597,9417,Transferencia,2022-04-18 10:20:29.257028497,Pendiente
2378,Lucía Gómez,51,M,Puno,Tarjeta de Crédito,48999.0,9703,-2925,Pago,2020-09-19 21:31:37.030535288,Pendiente
830,Sofía Castillo,36,M,Junín,Tarjeta de Crédito,23535.0,8193,7505,Depósito,2024-05-02 19:02:25.855224673,Pendiente
3770,Andrés López,47,M,Lambayeque,Ahorros,45672.0,14487,18298,Retiro,2021-08-03 17:14:32.589590658,Fallida
317,Ana López,29,M,Lambayeque,Plazo Fijo,47902.0,2970,18827,Retiro,2025-11-15 07:02:47.754100019,Fallida
3040,Valeria Fernández,43,M,La Libertad,Corriente,49196.0,11591,3085,Transferencia,2023-04-11 14:38:05.553678162,Pendiente
1296,Andrés Torres,62,F,Lambayeque,Tarjeta de Crédito,29291.0,12892,7358,Pago,2020-03-27 19:22:15.293231411,Exitosa
2213,Sofía Ramírez,35,M,La Libertad,Plazo Fijo,13225.0,4931,17331,Pago,2024-09-13 10:16:03.136134698,Exitosa
4567,Carlos García,50,M,Junín,Plazo Fijo,2398.0,915,2552,Depósito,2025-08-13 20:16:14.426286742,Exitosa
768,Andrés García,52,M,Loreto,Corriente,5084.0,2293,3774,Transferencia,2024-03-30 13:30:29.604224426,Exitosa
2866,Carlos Rodríguez,36,F,Loreto,Corriente,7427.0,5268,15728,Retiro,2023-08-05 17:29:36.978544836,Exitosa
975,Andrés Gómez,40,M,Lima,Ahorros,1924.0,12428,11000,Pago,2025-06-13 02:37:14.875660317,Exitosa
1571,Andrés Rodríguez,26,F,Arequipa,Plazo Fijo,44630.0,4830,13056,Depósito,2022-06-02 00:48:15.328944202,Exitosa
4768,Pedro López,69,F,Lima,Corriente,40990.0,8790,19097,Transferencia,2025-01-25 00:15:42.542818267,Fallida
116,Sofía Gómez,38,F,Junín,Tarjeta de Crédito,13139.0,8843,16944,Pago,2024-12-26 18:14:05.385068888,Pendiente
1742,Jorge García,27,M,Piura,Plazo Fijo,49933.0,6185,13514,Transferencia,2023-11-04 20:41:47.725577026,Pendiente
824,María Gómez,36,F,Cusco,Plazo Fijo,36243.0,3185,1776,Transferencia,2020-09-20 11:07:35.624792859,Pendiente
1743,Andrés Gómez,30,F,La Libertad,Ahorros,19274.0,13682,12015,Pago,2024-10-04 13:48:51.882598107,Fallida
2825,Valeria García,67,M,Loreto,Ahorros,37453.0,4929,4436,Retiro,2023-09-14 09:02:21.065466913,Pendiente
874,Jorge Ramírez,59,M,Lima,Tarjeta de Crédito,9165.0,14321,-1604,Pago,2024-06-24 02:22:31.770031826,Fallida
3115,Valeria Gómez,55,M,Cusco,Ahorros,20757.0,8996,7198,Depósito,2022-04-21 21:06:49.264486433,Exitosa
4800,Sofía Pérez,48,M,Piura,Corriente,16149.0,10951,14343,Transferencia,2020-05-21 06:27:58.045228291,Pendiente
1973,Luis García,36,M,Junín,Tarjeta de Crédito,13862.0,14015,-4153,Depósito,2024-06-12 03:01:55.585536435,Fallida
1055,Carlos Martínez,35,M,Puno,Corriente,36785.0,13249,14608,Depósito,2023-01-03 17:38:41.956072976,Exitosa
3591,Andrés Fernández,40,M,Loreto,Tarjeta de Crédito,17665.0,14917,12054,Retiro,2023-07-09 15:36:46.631169473,Pendiente
2291,Pedro Fernández,64,F,Piura,Tarjeta de Crédito,27224.0,6906,4448,Transferencia,2023-05-08 06:29:54.215293587,Fallida
3832,Sofía Ramírez,31,M,Puno,Plazo Fijo,34045.0,833,1238,Retiro,2022-09-03 17:58:01.153762741,Pendiente
2840,Jorge Torres,64,F,Piura,Ahorros,29950.0,1827,17799,Transferencia,2023-10-18 14:52:04.041681528,Fallida
1887,Andrés García,32,M,Lambayeque,Corriente,8829.0,7234,9887,Pago,2021-11-06 00:53:55.771294950,Exitosa
2883,Valeria Fernández,30,M,Ica,Plazo Fijo,7619.0,7689,11645,Pago,2021-09-16 23:25:58.999763498,Pendiente
2542,Andrés Pérez,66,M,La Libertad,Ahorros,111.0,14566,14785,Pago,2025-06-19 18:12:47.586215320,Exitosa
4708,Pedro Torres,56,M,Cusco,Corriente,36745.0,10065,12321,Depósito,2024-02-14 18:36:28.986703690,Fallida
1840,Jorge Martínez,39,M,La Libertad,Corriente,256.0,7647,3422,Depósito,2021-03-21 13:48:15.407499342,Pendiente
4380,Pedro Gómez,46,M,Junín,Tarjeta de Crédito,34957.0,6809,15978,Pago,2021-03-04 11:44:22.615182973,Exitosa
3154,Jorge Pérez,42,M,Lambayeque,Tarjeta de Crédito,2070.0,5108,19267,Transferencia,2025-11-24 01:03:25.455731352,Pendiente
3228,Andrés Torres,51,M,Loreto,Plazo Fijo,3342.0,2145,3756,Pago,2024-08-11 04:23:29.179722352,Fallida
3571,Carlos Pérez,61,F,La Libertad,Ahorros,16310.0,12916,1190,Retiro,2021-06-23 16:35:56.413667394,Pendiente
1971,Carlos Pérez,27,F,Loreto,Tarjeta de Crédito,1630.0,13674,13770,Pago,2024-11-02 09:50:17.252090059,Exitosa
2447,María Gómez,40,F,Cusco,Plazo Fijo,40623.0,812,3484,Pago,2022-02-24 09:11:14.056218720,Fallida
4215,Luis Ramírez,31,M,Lima,Corriente,41694.0,13020,16338,Pago,2022-08-21 14:48:30.831895388,Exitosa
4369,María Rodríguez,40,M,Piura,Tarjeta de Crédito,24953.0,5966,17960,Transferencia,2024-11-29 09:17:29.334540378,Exitosa
3706,Carlos Torres,45,F,Loreto,Corriente,17716.0,5932,16269,Depósito,2022-02-06 08:49:53.378401659,Exitosa
1140,Valeria López,50,F,Junín,Corriente,21983.0,12435,2144,Retiro,2021-08-26 16:29:42.880214401,Exitosa
2429,Ana Torres,30,M,Piura,Plazo Fijo,17190.0,910,-4413,Depósito,2020-05-03 17:09:55.300595224,Pendiente
3120,María Fernández,66,F,La Libertad,Ahorros,33113.0,3583,14201,Retiro,2021-06-28 10:14:48.918706799,Exitosa
3838,María López,62,F,Cusco,Plazo Fijo,43757.0,9517,1293,Depósito,2020-10-07 19:52:48.199026333,Exitosa
3177,Luis Martínez,51,M,Ica,Tarjeta de Crédito,5605.0,12846,14933,Depósito,2024-02-08 15:48:53.273606110,Fallida
3304,Andrés Ramírez,46,M,Ica,Corriente,16899.0,4964,15446,Pago,2020-09-13 23:36:16.490521396,Exitosa
4254,Jorge Fernández,29,M,Piura,Corriente,42104.0,3995,-266,Pago,2020-12-26 12:21:44.188195373,Pendiente
1014,María Torres,24,M,Junín,Ahorros,1275.0,5916,15030,Depósito,2025-11-03 08:51:57.846325409,Fallida
3450,Sofía Rodríguez,36,M,Lambayeque,Ahorros,38242.0,7353,9271,Transferencia,2020-03-24 06:53:29.945009031,Exitosa
3576,Jorge Ramírez,52,F,Piura,Corriente,2177.0,2196,-1217,Retiro,2023-08-05 15:34:04.299457602,Exitosa
990,Jorge Gómez,19,F,Loreto,Plazo Fijo,579.0,2428,6118,Transferencia,2022-03-07 21:07:44.966436634,Pendiente
4014,Luis Fernández,31,F,Cusco,Ahorros,36911.0,14198,12198,Retiro,2024-04-27 19:20:14.399490808,Pendiente
4157,Lucía Castillo,45,M,Junín,Plazo Fijo,18736.0,5378,579,Depósito,2025-06-30 21:11:35.448614926,Pendiente
2379,Jorge Rodríguez,69,F,Loreto,Ahorros,2892.0,12820,9641,Retiro,2025-05-19 22:41:47.715545124,Fallida
3643,Sofía Castillo,36,M,Junín,Ahorros,38227.0,8084,-3534,Depósito,2024-09-08 06:10:01.911613150,Exitosa
970,Ana López,36,M,Ica,Plazo Fijo,33038.0,6603,2153,Retiro,2020-01-13 09:37:28.593750048,Exitosa
3575,Carlos Ramírez,24,F,Loreto,Plazo Fijo,7190.0,7783,-2775,Pago,2025-06-24 20:27:00.722744344,Pendiente
443,Jorge Ramírez,24,M,Lambayeque,Tarjeta de Crédito,45472.0,1858,9718,Depósito,2020-10-21 12:47:13.978407200,Fallida
4107,Pedro Martínez,68,F,La Libertad,Tarjeta de Crédito,11843.0,1084,4261,Depósito,2025-05-03 20:26:14.587578279,Fallida
366,Luis Fernández,62,M,La Libertad,Corriente,10036.0,1768,9195,Pago,2024-03-26 20:46:09.689429497,Pendiente
4586,Ana Martínez,20,F,Ica,Tarjeta de Crédito,32130.0,5949,2788,Pago,2025-07-25 19:00:00.812105118,Pendiente
4411,Jorge Fernández,59,F,Piura,Tarjeta de Crédito,47464.0,8680,18320,Transferencia,2021-09-11 09:08:19.449322336,Pendiente
3536,Sofía García,53,F,Loreto,Ahorros,49003.0,5234,-19,Retiro,2025-11-19 14:01:00.274003774,Pendiente
96,Pedro Fernández,66,M,Ica,Corriente,49569.0,7158,19862,Transferencia,2022-05-02 23:56:18.832607242,Pendiente
1908,Pedro Martínez,62,F,Junín,Plazo Fijo,44585.0,8571,9829,Pago,2023-03-14 23:30:48.033389464,Pendiente
2002,Jorge García,64,F,Piura,Plazo Fijo,18121.0,2344,10913,Transferencia,2025-02-03 02:48:25.424435607,Exitosa
3048,Ana Torres,42,M,Cusco,Tarjeta de Crédito,29605.0,9346,-1737,Pago,2023-12-24 09:25:27.074629850,Exitosa
3477,Carlos Rodríguez,57,M,Puno,Ahorros,18158.0,1350,-2811,Retiro,2024-11-02 06:52:33.386759231,Exitosa
2902,Ana Gómez,55,F,Ica,Plazo Fijo,37293.0,5075,9026,Depósito,2023-11-01 05:50:15.712053209,Pendiente
1717,Valeria Pérez,65,F,Loreto,Plazo Fijo,10934.0,1290,14838,Retiro,2021-10-17 03:10:17.178901140,Pendiente
4168,Sofía Castillo,30,F,Cusco,Ahorros,47444.0,3268,8312,Transferencia,2021-06-03 10:35:49.707879404,Fallida
3803,Lucía Pérez,32,M,Ica,Plazo Fijo,957.0,10319,-977,Transferencia,2023-12-19 00:51:48.724533299,Fallida
2441,Ana Ramírez,47,M,Piura,Plazo Fijo,2078.0,3887,6821,Depósito,2020-03-16 18:12:09.970640072,Pendiente
1062,Ana López,68,F,Puno,Corriente,2596.0,10819,18167,Transferencia,2022-02-05 06:15:59.621587612,Pendiente
3949,Lucía Pérez,38,M,Loreto,Corriente,43726.0,3533,16403,Pago,2023-07-07 16:23:02.767844443,Fallida
3337,Jorge Ramírez,47,F,Piura,Corriente,35907.0,1494,2073,Depósito,2025-01-02 10:21:40.654466939,Fallida
359,Jorge López,25,M,Junín,Plazo Fijo,4317.0,7398,-2136,Transferencia,2021-04-26 08:31:32.185361685,Fallida
3103,Sofía Castillo,44,M,Arequipa,Tarjeta de Crédito,49616.0,13812,3101,Retiro,2025-10-07 18:48:05.861754114,Pendiente
2768,Carlos Castillo,20,F,Junín,Corriente,4577.0,2751,653,Pago,2020-10-30 05:42:43.883372503,Pendiente
